0,n0,366,0,N
1,n1,808,0,N
2,n2,313,0,N
3,n3,635,0,N
4,n4,599,0,N
5,n5,680,218,S
6,n6,816,0,N
7,n7,458,0,N
8,n8,735,0,N
9,n9,462,0,N
10,n10,383,0,N
11,n11,864,0,N
12,n12,333,0,N
13,n13,561,0,N
14,n14,769,0,N
15,n15,799,0,N
16,n16,485,0,N
17,n17,413,0,N
18,n18,453,0,N
19,n19,658,230,S
20,n20,450,0,N
21,n21,679,0,N
22,n22,452,331,S
23,n23,739,0,N
24,n24,671,0,N
25,n25,653,0,N
26,n26,754,0,N
27,n27,792,0,N
28,n28,538,0,N
29,n29,435,0,N
30,n30,697,0,N
31,n31,466,0,N
32,n32,523,0,N
33,n33,439,0,N
34,n34,403,0,N
35,n35,593,0,N
36,n36,384,0,N
37,n37,355,0,N
38,n38,527,0,N
39,n39,544,0,N
40,n40,390,0,N
41,n41,403,0,N
42,n42,765,0,N
43,n43,476,0,N
44,n44,687,0,N
45,n45,648,0,N
46,n46,728,0,N
47,n47,780,0,N
48,n48,643,0,N
49,n49,863,0,N
50,n50,575,0,N
51,n51,652,0,N
52,n52,827,0,N
53,n53,432,0,N
54,n54,798,0,N
55,n55,629,0,N
56,n56,473,0,N
57,n57,559,242,S
58,n58,602,0,N
59,n59,899,0,N
60,n60,797,0,N
61,n61,784,0,N
62,n62,618,0,N
63,n63,417,213,S
64,n64,494,0,N
65,n65,787,0,N
66,n66,792,0,N
67,n67,341,0,N
68,n68,564,0,N
69,n69,494,0,N
70,n70,582,0,N
71,n71,722,0,N
72,n72,798,0,N
73,n73,846,0,N
74,n74,331,0,N
75,n75,888,0,N
76,n76,580,0,N
77,n77,785,0,N
78,n78,517,0,N
79,n79,529,0,N
80,n80,375,0,N
81,n81,796,0,N
82,n82,373,0,N
83,n83,609,0,N
84,n84,304,0,N
85,n85,458,0,N
86,n86,361,0,N
87,n87,781,0,N
88,n88,714,233,S
89,n89,812,0,N
90,n90,856,0,N
91,n91,835,0,N
92,n92,756,0,N
93,n93,752,0,N
94,n94,546,0,N
95,n95,312,0,N
96,n96,540,0,N
97,n97,714,0,N
98,n98,300,0,N
99,n99,576,0,N
100,n100,306,0,N
101,n101,835,0,N
102,n102,428,0,N
103,n103,701,0,N
104,n104,829,0,N
105,n105,731,0,N
106,n106,498,0,N
107,n107,762,0,N
