0,n0,236,0,N
1,n1,291,0,N
2,n2,326,0,N
3,n3,317,0,N
4,n4,235,0,N
5,n5,287,0,N
6,n6,246,230,S
7,n7,223,0,N
8,n8,379,0,N
9,n9,284,0,N
10,n10,140,0,N
11,n11,144,0,N
12,n12,160,0,N
13,n13,373,0,N
14,n14,134,0,N
15,n15,239,0,N
16,n16,262,0,N
17,n17,238,203,S
18,n18,296,0,N
19,n19,357,0,N
20,n20,158,0,N
21,n21,296,0,N
22,n22,236,0,N
23,n23,377,0,N
24,n24,223,0,N
25,n25,259,0,N
26,n26,364,0,N
27,n27,130,0,N
28,n28,385,0,N
29,n29,185,0,N
30,n30,188,0,N
31,n31,277,0,N
32,n32,371,0,N
33,n33,242,204,S
34,n34,296,0,N
35,n35,264,0,N
36,n36,327,0,N
37,n37,221,0,N
38,n38,373,0,N
39,n39,360,0,N
40,n40,350,0,N
41,n41,213,0,N
42,n42,218,0,N
43,n43,336,0,N
44,n44,399,0,N
45,n45,250,0,N
46,n46,396,0,N
47,n47,249,0,N
48,n48,188,0,N
49,n49,381,0,N
50,n50,398,0,N
51,n51,383,144,S
52,n52,195,0,N
53,n53,100,0,N
54,n54,163,0,N
55,n55,383,0,N
56,n56,189,0,N
57,n57,376,0,N
58,n58,271,0,N
59,n59,127,0,N
60,n60,338,0,N
61,n61,149,0,N
62,n62,162,0,N
63,n63,225,0,N
64,n64,121,0,N
65,n65,184,0,N
66,n66,159,0,N
67,n67,114,0,N
68,n68,149,0,N
69,n69,264,0,N
70,n70,292,245,S
71,n71,279,0,N
72,n72,254,0,N
73,n73,200,0,N
74,n74,279,0,N
75,n75,195,0,N
76,n76,123,104,S
77,n77,272,0,N
78,n78,293,0,N
79,n79,168,0,N
80,n80,307,0,N
81,n81,247,0,N
82,n82,267,0,N
83,n83,375,0,N
84,n84,252,0,N
85,n85,161,0,N
86,n86,184,144,S
87,n87,390,0,N
88,n88,187,0,N
89,n89,291,0,N
90,n90,208,0,N
91,n91,156,0,N
92,n92,386,0,N
93,n93,382,0,N
94,n94,107,0,N
95,n95,209,0,N
96,n96,100,0,N
97,n97,278,177,S
98,n98,322,0,N
99,n99,230,0,N
100,n100,309,0,N
101,n101,324,318,S
102,n102,318,0,N
103,n103,342,0,N
104,n104,248,0,N
105,n105,368,0,N
106,n106,229,0,N
107,n107,123,0,N
108,n108,117,0,N
109,n109,296,0,N
110,n110,129,0,N
111,n111,111,103,S
112,n112,194,0,N
113,n113,273,0,N
114,n114,282,0,N
115,n115,107,0,N
116,n116,278,0,N
117,n117,107,100,S
118,n118,145,0,N
119,n119,387,0,N
120,n120,371,0,N
121,n121,400,0,N
122,n122,361,0,N
123,n123,380,0,N
124,n124,269,0,N
125,n125,189,0,N
126,n126,195,0,N
127,n127,245,0,N
128,n128,112,0,N
129,n129,369,0,N
130,n130,168,0,N
131,n131,378,0,N
132,n132,166,0,N
133,n133,104,0,N
134,n134,342,0,N
135,n135,184,0,N
136,n136,310,0,N
137,n137,285,0,N
138,n138,318,0,N
139,n139,393,0,N
140,n140,147,0,N
141,n141,361,0,N
142,n142,392,0,N
143,n143,181,0,N
144,n144,211,0,N
145,n145,156,0,N
146,n146,391,0,N
147,n147,264,0,N
148,n148,260,0,N
149,n149,178,0,N
150,n150,193,0,N
151,n151,346,0,N
152,n152,178,0,N
153,n153,358,0,N
154,n154,284,0,N
155,n155,182,0,N
156,n156,150,0,N
157,n157,295,0,N
158,n158,161,0,N
159,n159,338,0,N
160,n160,122,0,N
161,n161,303,0,N
162,n162,265,0,N
163,n163,189,0,N
164,n164,398,0,N
165,n165,109,0,N
166,n166,180,0,N
167,n167,327,0,N
168,n168,203,0,N
169,n169,163,0,N
170,n170,398,0,N
171,n171,320,0,N
172,n172,385,0,N
173,n173,390,0,N
174,n174,395,0,N
175,n175,308,0,N
176,n176,169,0,N
177,n177,151,0,N
178,n178,204,0,N
179,n179,153,0,N
180,n180,227,0,N
181,n181,295,0,N
182,n182,223,0,N
183,n183,109,107,S
184,n184,302,0,N
185,n185,270,0,N
186,n186,348,0,N
187,n187,201,0,N
188,n188,208,0,N
189,n189,131,0,N
190,n190,326,0,N
191,n191,224,185,S
192,n192,284,0,N
193,n193,207,0,N
194,n194,177,0,N
195,n195,269,0,N
196,n196,300,0,N
197,n197,350,0,N
198,n198,346,0,N
199,n199,236,0,N
200,n200,240,0,N
201,n201,387,0,N
202,n202,256,0,N
203,n203,347,0,N
204,n204,237,0,N
205,n205,135,0,N
206,n206,398,0,N
207,n207,382,0,N
208,n208,194,0,N
209,n209,249,0,N
210,n210,340,0,N
211,n211,124,0,N
212,n212,214,0,N
213,n213,107,105,S
214,n214,132,0,N
215,n215,217,0,N
216,n216,275,0,N
217,n217,154,0,N
218,n218,209,0,N
219,n219,240,0,N
220,n220,300,0,N
221,n221,346,0,N
222,n222,189,0,N
223,n223,228,0,N
224,n224,141,0,N
225,n225,372,0,N
226,n226,144,0,N
227,n227,190,0,N
228,n228,133,122,S
229,n229,324,0,N
230,n230,140,0,N
231,n231,178,0,N
232,n232,173,0,N
233,n233,322,0,N
234,n234,354,0,N
235,n235,175,0,N
236,n236,261,0,N
237,n237,230,118,S
238,n238,128,0,N
239,n239,368,0,N
240,n240,159,0,N
241,n241,149,131,S
242,n242,198,0,N
243,n243,115,0,N
244,n244,195,0,N
245,n245,311,0,N
246,n246,172,0,N
247,n247,236,0,N
248,n248,294,0,N
249,n249,399,0,N
250,n250,151,0,N
251,n251,135,107,S
252,n252,375,0,N
253,n253,321,0,N
254,n254,315,0,N
255,n255,136,0,N
256,n256,389,0,N
257,n257,389,0,N
258,n258,294,0,N
259,n259,159,0,N
260,n260,209,0,N
261,n261,334,288,S
262,n262,257,0,N
263,n263,259,0,N
264,n264,214,0,N
265,n265,144,0,N
266,n266,387,0,N
267,n267,202,0,N
268,n268,244,216,S
269,n269,188,0,N
270,n270,161,0,N
271,n271,269,0,N
272,n272,314,0,N
273,n273,275,0,N
274,n274,324,0,N
275,n275,371,0,N
276,n276,249,0,N
277,n277,369,0,N
278,n278,373,0,N
279,n279,377,0,N
280,n280,335,0,N
281,n281,309,0,N
282,n282,258,0,N
283,n283,273,0,N
284,n284,276,0,N
285,n285,362,0,N
286,n286,343,0,N
287,n287,218,0,N
288,n288,293,0,N
289,n289,365,0,N
290,n290,215,0,N
291,n291,193,0,N
292,n292,157,0,N
293,n293,122,0,N
294,n294,355,0,N
295,n295,334,0,N
296,n296,218,0,N
297,n297,384,0,N
