0,n0,544,0,N
1,n1,321,0,N
2,n2,576,0,N
3,n3,433,0,N
4,n4,413,0,N
5,n5,732,0,N
6,n6,443,0,N
7,n7,448,0,N
8,n8,532,0,N
9,n9,670,0,N
10,n10,309,0,N
11,n11,670,0,N
12,n12,644,0,N
13,n13,345,0,N
14,n14,518,0,N
15,n15,342,0,N
16,n16,435,0,N
17,n17,574,0,N
18,n18,505,0,N
19,n19,338,0,N
20,n20,733,0,N
21,n21,395,0,N
22,n22,732,0,N
23,n23,512,0,N
24,n24,652,0,N
25,n25,687,0,N
26,n26,767,0,N
27,n27,669,420,S
28,n28,794,0,N
29,n29,310,0,N
30,n30,374,0,N
31,n31,770,0,N
32,n32,559,0,N
33,n33,323,0,N
34,n34,589,0,N
35,n35,568,0,N
36,n36,738,0,N
37,n37,618,0,N
38,n38,692,0,N
39,n39,692,0,N
40,n40,375,0,N
41,n41,716,0,N
42,n42,500,0,N
43,n43,470,0,N
44,n44,795,0,N
45,n45,609,0,N
46,n46,588,0,N
47,n47,373,0,N
48,n48,414,0,N
49,n49,340,0,N
50,n50,512,0,N
51,n51,388,0,N
52,n52,336,0,N
53,n53,377,0,N
54,n54,317,315,S
55,n55,431,0,N
56,n56,426,0,N
57,n57,724,0,N
58,n58,305,0,N
59,n59,625,0,N
60,n60,549,0,N
61,n61,501,0,N
62,n62,596,0,N
63,n63,541,0,N
64,n64,514,0,N
65,n65,421,0,N
66,n66,774,0,N
67,n67,616,0,N
68,n68,656,0,N
69,n69,400,0,N
70,n70,382,0,N
71,n71,648,0,N
72,n72,348,0,N
73,n73,733,0,N
74,n74,536,0,N
75,n75,638,0,N
76,n76,498,0,N
77,n77,719,0,N
78,n78,526,0,N
79,n79,548,0,N
80,n80,668,0,N
81,n81,546,0,N
82,n82,760,0,N
83,n83,775,0,N
84,n84,773,0,N
85,n85,609,0,N
86,n86,739,0,N
87,n87,700,0,N
88,n88,479,0,N
89,n89,570,0,N
90,n90,546,0,N
91,n91,369,0,N
92,n92,701,0,N
93,n93,470,0,N
94,n94,331,0,N
95,n95,359,0,N
96,n96,449,0,N
97,n97,725,0,N
98,n98,714,0,N
99,n99,529,0,N
100,n100,496,0,N
101,n101,747,0,N
102,n102,532,0,N
103,n103,625,0,N
104,n104,561,0,N
105,n105,768,0,N
106,n106,791,0,N
107,n107,779,0,N
108,n108,437,0,N
109,n109,513,0,N
110,n110,317,0,N
111,n111,577,0,N
112,n112,661,0,N
113,n113,591,0,N
114,n114,770,0,N
115,n115,683,0,N
116,n116,575,0,N
117,n117,376,0,N
118,n118,744,0,N
119,n119,583,0,N
120,n120,580,0,N
121,n121,388,0,N
122,n122,560,0,N
123,n123,767,0,N
124,n124,495,0,N
125,n125,778,0,N
126,n126,720,0,N
127,n127,534,0,N
128,n128,660,343,S
129,n129,468,0,N
130,n130,470,0,N
131,n131,419,0,N
132,n132,513,0,N
133,n133,473,0,N
134,n134,306,0,N
135,n135,330,0,N
136,n136,502,0,N
137,n137,702,0,N
